,XXBTZCAD,XXMRZUSD,XETHZUSD,XXMRZEUR,XXMRXXBT,XMLNXETH,XETHZJPY,XZECZEUR,GNOXBT,XXRPZUSD,XLTCZUSD,XREPXETH,XXBTZGBP,XETHXXBT,EOSXBT,XZECZUSD,XETHZCAD,XETCXXBT,XETHZGBP,BCHEUR,XXDGXXBT,XXBTZEUR,XLTCZEUR,XETCXETH,XLTCXXBT,XXBTZJPY,GNOETH,XETHZEUR,DASHXBT,XXLMXXBT,XETCZEUR,XMLNXXBT,BCHUSD,XICNXETH,XXRPXXBT,XREPXXBT,XXRPZEUR,EOSETH,DASHEUR,XICNXXBT,XETCZUSD,XREPZEUR,XZECXXBT,DASHUSD,XXBTZUSD,BCHXBT,USDTZUSD
1515541938.91,17650.00000,411.72000000,1278.53000,344.57000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.07000000,246.00000,0.075190,9686.90000,0.088370,0.00064530,663.00000,1535.00000,0.00267000,666.08000,1990.400000,0.000000900,12057.90000,206.33000,0.03276900,0.01707000,1833566.000,0.30000000,1062.77000,0.07563000,0.000039700,32.10400000,0.01675000,2359.600000,0.003927,0.000144960,0.006336,1.75500000,0.00743500,910.412000,0.000369,38.98800000,78.00100,0.045970,1087.676000,14451.40000,0.16233000,1.00600000
1515541944.18,17650.00000,411.72000000,1278.53000,344.27000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06000000,246.00000,0.075190,9686.90000,0.088390,0.00064530,662.93000,1535.00000,0.00267000,666.08000,1990.400000,0.000000900,12066.00000,206.33000,0.03276900,0.01707000,1833566.000,0.30000000,1064.18000,0.07543000,0.000039700,32.10400000,0.01675000,2359.600000,0.003927,0.000144960,0.006336,1.75000000,0.00743500,910.412000,0.000369,38.98800000,78.00100,0.045970,1087.676000,14450.00000,0.16233000,1.00640000
1515541950.0,17650.00000,411.72000000,1278.53000,344.27000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06000000,246.00000,0.075190,9686.90000,0.088390,0.00064530,662.93000,1535.00000,0.00267000,666.08000,1990.400000,0.000000900,12066.00000,206.33000,0.03276900,0.01707000,1833566.000,0.30000000,1064.18000,0.07543000,0.000039700,32.10400000,0.01675000,2359.600000,0.003927,0.000144960,0.006336,1.75000000,0.00743500,910.412000,0.000369,38.98800000,78.00100,0.045970,1087.676000,14450.00000,0.16233000,1.00640000
1515541960.11,17650.00000,411.72000000,1278.40000,344.27000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.07000000,246.00000,0.075190,9686.90000,0.088390,0.00064530,662.99000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.33000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07444000,0.000039700,32.10400000,0.01675000,2359.600000,0.004063,0.000144930,0.006340,1.74000000,0.00743500,910.412000,0.000369,38.98800000,78.00100,0.045970,1087.676000,14450.00000,0.16519000,1.00700000
1515541967.84,17650.00000,411.72000000,1272.67000,344.27000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06000000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144520,0.006340,1.74000000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14451.40000,0.16519000,1.00700000
1515541975.99,17650.00000,411.72000000,1272.67000,344.27000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06000000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144520,0.006340,1.74000000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14451.40000,0.16519000,1.00700000
1515541979.87,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515541993.93,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515541998.81,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515542002.72,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515542006.68,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515542010.55,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515542014.44,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515542018.43,17650.00000,411.72000000,1271.00000,344.67000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.06002000,246.00000,0.075190,9686.90000,0.088360,0.00064530,662.92000,1535.00000,0.00282800,666.08000,1990.200000,0.000000900,12070.00000,206.00000,0.03276900,0.01706500,1833566.000,0.30000000,1065.38000,0.07577000,0.000039700,32.10400000,0.01675000,2361.300000,0.004063,0.000144500,0.006340,1.75002000,0.00743500,910.412000,0.000361,38.89600000,78.00100,0.045990,1087.676000,14450.00000,0.16519000,1.00700000
1515542022.29,17650.00000,411.71000000,1272.67000,344.07000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.02000000,245.25000,0.075190,9686.90000,0.088310,0.00064370,662.92000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12100.00000,206.00000,0.03276900,0.01710600,1833566.000,0.30000000,1065.56000,0.07575000,0.000039700,32.37000000,0.01675000,2375.900000,0.004063,0.000143800,0.006340,1.75000000,0.00743500,916.713000,0.000361,38.89600000,78.00100,0.045990,1090.566000,14380.00000,0.16519000,1.00700000
1515542026.67,17650.00000,411.71000000,1272.67000,344.07000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.02000000,245.25000,0.075190,9686.90000,0.088310,0.00064370,662.92000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12100.00000,206.00000,0.03276900,0.01710600,1833566.000,0.30000000,1065.56000,0.07575000,0.000039700,32.37000000,0.01675000,2375.900000,0.004063,0.000143800,0.006340,1.75000000,0.00743500,916.713000,0.000361,38.89600000,78.00100,0.045990,1090.566000,14380.00000,0.16519000,1.00700000
1515542030.54,17650.00000,411.71000000,1272.67000,344.07000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.05327000,245.25000,0.075150,9686.90000,0.088710,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12088.30000,206.00000,0.03276900,0.01710600,1833566.000,0.30000000,1066.36000,0.07578000,0.000039700,32.37000000,0.01675000,2375.900000,0.004063,0.000143170,0.006340,1.75000000,0.00743500,910.470000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14380.00000,0.16519000,1.00700000
1515542038.31,17650.00000,411.71000000,1272.67000,344.07000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.05327000,245.25000,0.075150,9686.90000,0.088710,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12088.30000,206.00000,0.03276900,0.01710600,1833566.000,0.30000000,1066.36000,0.07578000,0.000039700,32.37000000,0.01675000,2375.900000,0.004063,0.000143170,0.006340,1.75000000,0.00743500,910.470000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14380.00000,0.16519000,1.00700000
1515542042.31,17650.00000,411.71000000,1272.67000,344.07000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.05327000,245.25000,0.075150,9686.90000,0.088710,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12088.30000,206.00000,0.03276900,0.01710600,1833566.000,0.30000000,1066.36000,0.07578000,0.000039700,32.37000000,0.01675000,2375.900000,0.004063,0.000143170,0.006340,1.75000000,0.00743500,910.470000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14380.00000,0.16519000,1.00700000
1515542046.2,17650.00000,411.71000000,1272.67000,344.07000000,0.02918700,0.19708000,162414.00000,555.59300,0.02717000,2.05327000,245.25000,0.075150,9686.90000,0.088710,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12088.30000,206.00000,0.03276900,0.01710600,1833566.000,0.30000000,1066.36000,0.07578000,0.000039700,32.37000000,0.01675000,2375.900000,0.004063,0.000143170,0.006340,1.75000000,0.00743500,910.470000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14380.00000,0.16519000,1.00700000
1515542050.2,17650.00000,411.71000000,1272.99000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05326000,245.25000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12080.20000,205.69000,0.03276900,0.01706300,1833566.000,0.30000000,1068.20000,0.07567000,0.000039690,32.47600000,0.01675000,2375.900000,0.004063,0.000142520,0.006340,1.74000000,0.00743500,914.829000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14451.30000,0.16519000,1.00700000
1515542055.19,17650.00000,411.71000000,1272.99000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05326000,245.25000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000900,12080.20000,205.69000,0.03276900,0.01706300,1833566.000,0.30000000,1068.20000,0.07567000,0.000039690,32.47600000,0.01675000,2375.900000,0.004063,0.000142520,0.006340,1.74000000,0.00743500,914.829000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14451.30000,0.16519000,1.00700000
1515542059.09,17650.00000,411.71000000,1278.98000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05533000,245.02000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000910,12080.30000,205.69000,0.03276900,0.01710200,1833566.000,0.30000000,1068.54000,0.07567000,0.000039690,32.47600000,0.01675100,2375.900000,0.004063,0.000142520,0.006340,1.72500000,0.00743500,914.829000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14506.50000,0.16519000,1.00700000
1515542062.97,17650.00000,411.71000000,1278.98000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05533000,245.02000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000910,12080.30000,205.69000,0.03276900,0.01710200,1833566.000,0.30000000,1068.54000,0.07567000,0.000039690,32.47600000,0.01675100,2375.900000,0.004063,0.000142520,0.006340,1.72500000,0.00743500,914.829000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14506.50000,0.16519000,1.00700000
1515542066.85,17650.00000,411.71000000,1278.98000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05533000,245.02000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000910,12080.30000,205.69000,0.03276900,0.01710200,1833566.000,0.30000000,1068.54000,0.07567000,0.000039690,32.47600000,0.01675100,2375.900000,0.004063,0.000142520,0.006340,1.72500000,0.00743500,914.829000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14506.50000,0.16519000,1.00700000
1515542070.76,17650.00000,411.71000000,1278.98000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05533000,245.02000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265000,666.08000,1990.200000,0.000000910,12080.30000,205.69000,0.03276900,0.01710200,1833566.000,0.30000000,1068.54000,0.07567000,0.000039690,32.47600000,0.01675100,2375.900000,0.004063,0.000142520,0.006340,1.72500000,0.00743500,914.829000,0.000358,38.89600000,78.00100,0.045990,1090.566000,14506.50000,0.16519000,1.00700000
1515542074.7,17650.00000,411.80000000,1278.98000,344.07000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05990000,245.02000,0.075150,9686.90000,0.088680,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000900,12083.70000,205.69000,0.03299800,0.01698500,1833566.000,0.30000000,1068.54000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004061,0.000140030,0.006340,1.72500000,0.00743400,914.829000,0.000360,38.89600000,78.00100,0.045840,1090.100000,14500.20000,0.16320000,1.00700000
1515542078.6,17650.00000,411.80000000,1278.98000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05990000,246.89000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000910,12083.70000,205.69000,0.03299800,0.01698500,1833566.000,0.30000000,1066.67000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004061,0.000143790,0.006340,1.72500000,0.00743400,914.829000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14384.20000,0.16320000,1.00700000
1515542083.19,17650.00000,411.80000000,1278.98000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05990000,246.89000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000910,12083.70000,205.69000,0.03299800,0.01698500,1833566.000,0.30000000,1066.67000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004061,0.000143790,0.006340,1.72500000,0.00743400,914.829000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14384.20000,0.16320000,1.00700000
1515542087.07,17650.00000,411.80000000,1278.98000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05990000,246.89000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000910,12083.70000,205.69000,0.03299800,0.01698500,1833566.000,0.30000000,1066.67000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004061,0.000143790,0.006340,1.72500000,0.00743400,914.829000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14384.20000,0.16320000,1.00700000
1515542091.04,17650.00000,411.80000000,1278.98000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05990000,246.89000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000910,12083.70000,205.69000,0.03299800,0.01698500,1833566.000,0.30000000,1066.67000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004061,0.000143790,0.006340,1.72500000,0.00743400,914.829000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14384.20000,0.16320000,1.00700000
1515542094.94,17650.00000,411.80000000,1280.00000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.02744000,246.92000,0.075150,9686.90000,0.088460,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000920,12088.30000,207.00000,0.03299800,0.01698500,1833566.000,0.30000000,1070.00000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004062,0.000143790,0.006340,1.72500000,0.00743400,914.870000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14435.30000,0.16320000,1.00700000
1515542101.82,17650.00000,411.80000000,1280.00000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05000000,246.92000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000920,12087.10000,207.00000,0.03299800,0.01698500,1833566.000,0.30000000,1066.66000,0.07559000,0.000039690,32.50000000,0.01675100,2375.900000,0.004062,0.000143790,0.006340,1.73760000,0.00743400,914.870000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14435.30000,0.16320000,1.00700000
1515542106.36,17650.00000,411.80000000,1280.00000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05000000,246.92000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000920,12098.00000,207.00000,0.03299800,0.01698500,1833566.000,0.30000000,1066.66000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004062,0.000143790,0.006340,1.74000000,0.00743400,914.870000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14435.30000,0.16323000,1.00700000
1515542112.34,17650.00000,411.80000000,1280.00000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05000000,246.92000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000920,12098.00000,207.00000,0.03299800,0.01698500,1833566.000,0.30000000,1066.66000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004062,0.000143790,0.006340,1.74000000,0.00743400,914.870000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14435.30000,0.16323000,1.00700000
1515542116.23,17650.00000,411.80000000,1280.00000,345.91000000,0.02860300,0.19708000,162414.00000,555.59300,0.02717000,2.05000000,246.92000,0.075150,9686.90000,0.088660,0.00064370,662.98000,1535.00000,0.00265300,666.08000,1990.200000,0.000000920,12098.00000,207.00000,0.03299800,0.01698500,1833566.000,0.30000000,1066.66000,0.07559000,0.000039690,32.10100000,0.01675100,2375.900000,0.004062,0.000143790,0.006340,1.74000000,0.00743400,914.870000,0.000360,38.89600000,79.46700,0.045840,1090.100000,14435.30000,0.16323000,1.00700000
